,procesdag,cust_id,aantal_pakketten,aantal_pakketten_volgende_dag
2987,5/13/2016,klant_6,0,0
2988,5/14/2016,klant_1,4,0
2989,5/14/2016,klant_2,0,0
2990,5/14/2016,klant_3,0,0
2991,5/14/2016,klant_4,0,0
2992,5/14/2016,klant_5,0,0
2993,5/14/2016,klant_6,0,0
2994,5/15/2016,klant_1,0,273
2995,5/15/2016,klant_2,0,657
2996,5/15/2016,klant_3,0,0
2997,5/15/2016,klant_4,0,0
2998,5/15/2016,klant_5,0,0
2999,5/15/2016,klant_6,0,0
3000,5/16/2016,klant_1,273,8278
3001,5/16/2016,klant_2,657,5659
3002,5/16/2016,klant_3,0,8
3003,5/16/2016,klant_4,0,0
3004,5/16/2016,klant_5,0,0
3005,5/16/2016,klant_6,0,0
3006,5/17/2016,klant_1,8278,5912
3007,5/17/2016,klant_2,5659,2798
3008,5/17/2016,klant_3,8,11
3009,5/17/2016,klant_4,0,0
3010,5/17/2016,klant_5,0,0
3011,5/17/2016,klant_6,0,0
3012,5/18/2016,klant_1,5912,6371
3013,5/18/2016,klant_2,2798,1636
3014,5/18/2016,klant_3,11,6
3015,5/18/2016,klant_4,0,0
3016,5/18/2016,klant_5,0,0
3017,5/18/2016,klant_6,0,0
3018,5/19/2016,klant_1,6371,6528
3019,5/19/2016,klant_2,1636,1948
3020,5/19/2016,klant_3,6,5
3021,5/19/2016,klant_4,0,0
3022,5/19/2016,klant_5,0,0
3023,5/19/2016,klant_6,0,0
3024,5/20/2016,klant_1,6528,0
3025,5/20/2016,klant_2,1948,0
3026,5/20/2016,klant_3,5,0
3027,5/20/2016,klant_4,0,0
3028,5/20/2016,klant_5,0,0
3029,5/20/2016,klant_6,0,0
3030,5/21/2016,klant_1,0,206
3031,5/21/2016,klant_2,0,539
3032,5/21/2016,klant_3,0,0
3033,5/21/2016,klant_4,0,0
3034,5/21/2016,klant_5,0,0
3035,5/21/2016,klant_6,0,0
3036,5/22/2016,klant_1,206,8077
3037,5/22/2016,klant_2,539,4431
3038,5/22/2016,klant_3,0,4
3039,5/22/2016,klant_4,0,0
3040,5/22/2016,klant_5,0,0
3041,5/22/2016,klant_6,0,0
3042,5/23/2016,klant_1,8077,6540
3043,5/23/2016,klant_2,4431,2013
3044,5/23/2016,klant_3,4,8
3045,5/23/2016,klant_4,0,0
3046,5/23/2016,klant_5,0,0
3047,5/23/2016,klant_6,0,0
3048,5/24/2016,klant_1,6540,7028
3049,5/24/2016,klant_2,2013,2428
3050,5/24/2016,klant_3,8,6
3051,5/24/2016,klant_4,0,0
3052,5/24/2016,klant_5,0,0
3053,5/24/2016,klant_6,0,0
3054,5/25/2016,klant_1,7028,5413
3055,5/25/2016,klant_2,2428,1995
3056,5/25/2016,klant_3,6,6
3057,5/25/2016,klant_4,0,0
3058,5/25/2016,klant_5,0,0
3059,5/25/2016,klant_6,0,0
3060,5/26/2016,klant_1,5413,5824
3061,5/26/2016,klant_2,1995,2293
3062,5/26/2016,klant_3,6,4
3063,5/26/2016,klant_4,0,0
3064,5/26/2016,klant_5,0,0
3065,5/26/2016,klant_6,0,0
3066,5/27/2016,klant_1,5824,1
3067,5/27/2016,klant_2,2293,0
3068,5/27/2016,klant_3,4,0
3069,5/27/2016,klant_4,0,0
3070,5/27/2016,klant_5,0,0
3071,5/27/2016,klant_6,0,0
3072,5/28/2016,klant_1,1,210
3073,5/28/2016,klant_2,0,601
3074,5/28/2016,klant_3,0,0
3075,5/28/2016,klant_4,0,0
3076,5/28/2016,klant_5,0,0
3077,5/28/2016,klant_6,0,0
3078,5/29/2016,klant_1,210,8199
3079,5/29/2016,klant_2,601,5128
3080,5/29/2016,klant_3,0,11
3081,5/29/2016,klant_4,0,0
3082,5/29/2016,klant_5,0,0
3083,5/29/2016,klant_6,0,0
3084,5/30/2016,klant_1,8199,6098
3085,5/30/2016,klant_2,5128,2774
3086,5/30/2016,klant_3,11,6
3087,5/30/2016,klant_4,0,0
3088,5/30/2016,klant_5,0,0
3089,5/30/2016,klant_6,0,0
3090,5/31/2016,klant_1,6098,7272
3091,5/31/2016,klant_2,2774,2431
3092,5/31/2016,klant_3,6,1
3093,5/31/2016,klant_4,0,0
3094,5/31/2016,klant_5,0,0
3095,5/31/2016,klant_6,0,0
3096,6/1/2016,klant_1,7272,5216
3097,6/1/2016,klant_2,2431,1851
3098,6/1/2016,klant_3,1,9
3099,6/1/2016,klant_4,0,0
3100,6/1/2016,klant_5,0,0
3101,6/1/2016,klant_6,0,0
3102,6/2/2016,klant_1,5216,6700
3103,6/2/2016,klant_2,1851,1918
3104,6/2/2016,klant_3,9,1
3105,6/2/2016,klant_4,0,0
3106,6/2/2016,klant_5,0,0
3107,6/2/2016,klant_6,0,0
3108,6/3/2016,klant_1,6700,0
3109,6/3/2016,klant_2,1918,0
3110,6/3/2016,klant_3,1,0
3111,6/3/2016,klant_4,0,0
3112,6/3/2016,klant_5,0,0
3113,6/3/2016,klant_6,0,0
3114,6/4/2016,klant_1,0,1
3115,6/4/2016,klant_2,0,1
3116,6/4/2016,klant_3,0,0
3117,6/4/2016,klant_4,0,0
3118,6/4/2016,klant_5,0,0
3119,6/4/2016,klant_6,0,0
3120,6/5/2016,klant_1,1,7294
3121,6/5/2016,klant_2,1,4748
3122,6/5/2016,klant_3,0,7
3123,6/5/2016,klant_4,0,0
3124,6/5/2016,klant_5,0,0
3125,6/5/2016,klant_6,0,0
3126,6/6/2016,klant_1,7294,6295
3127,6/6/2016,klant_2,4748,2819
3128,6/6/2016,klant_3,7,6
3129,6/6/2016,klant_4,0,0
3130,6/6/2016,klant_5,0,0
3131,6/6/2016,klant_6,0,0
3132,6/7/2016,klant_1,6295,6337
3133,6/7/2016,klant_2,2819,1949
3134,6/7/2016,klant_3,6,6
3135,6/7/2016,klant_4,0,0
3136,6/7/2016,klant_5,0,0
3137,6/7/2016,klant_6,0,0
3138,6/8/2016,klant_1,6337,6768
3139,6/8/2016,klant_2,1949,2143
3140,6/8/2016,klant_3,6,7
3141,6/8/2016,klant_4,0,0
3142,6/8/2016,klant_5,0,0
3143,6/8/2016,klant_6,0,0
3144,6/9/2016,klant_1,6768,4574
3145,6/9/2016,klant_2,2143,2358
3146,6/9/2016,klant_3,7,4
3147,6/9/2016,klant_4,0,0
3148,6/9/2016,klant_5,0,0
3149,6/9/2016,klant_6,0,0
3150,6/10/2016,klant_1,4574,0
3151,6/10/2016,klant_2,2358,0
3152,6/10/2016,klant_3,4,0
3153,6/10/2016,klant_4,0,0
3154,6/10/2016,klant_5,0,0
3155,6/10/2016,klant_6,0,0
3156,6/11/2016,klant_1,0,84
3157,6/11/2016,klant_2,0,468
3158,6/11/2016,klant_3,0,0
3159,6/11/2016,klant_4,0,0
3160,6/11/2016,klant_5,0,0
3161,6/11/2016,klant_6,0,0
3162,6/12/2016,klant_1,84,8283
3163,6/12/2016,klant_2,468,4542
3164,6/12/2016,klant_3,0,9
3165,6/12/2016,klant_4,0,0
3166,6/12/2016,klant_5,0,0
3167,6/12/2016,klant_6,0,0
3168,6/13/2016,klant_1,8283,7723
3169,6/13/2016,klant_2,4542,2670
3170,6/13/2016,klant_3,9,4
3171,6/13/2016,klant_4,0,0
3172,6/13/2016,klant_5,0,0
3173,6/13/2016,klant_6,0,0
3174,6/14/2016,klant_1,7723,6859
3175,6/14/2016,klant_2,2670,1965
3176,6/14/2016,klant_3,4,6
3177,6/14/2016,klant_4,0,0
3178,6/14/2016,klant_5,0,0
3179,6/14/2016,klant_6,0,0
3180,6/15/2016,klant_1,6859,6461
3181,6/15/2016,klant_2,1965,3476
3182,6/15/2016,klant_3,6,3
3183,6/15/2016,klant_4,0,0
3184,6/15/2016,klant_5,0,0
3185,6/15/2016,klant_6,0,0
3186,6/16/2016,klant_1,6461,5543
3187,6/16/2016,klant_2,3476,1446
3188,6/16/2016,klant_3,3,4
3189,6/16/2016,klant_4,0,0
3190,6/16/2016,klant_5,0,0
3191,6/16/2016,klant_6,0,0
3192,6/17/2016,klant_1,5543,0
3193,6/17/2016,klant_2,1446,0
3194,6/17/2016,klant_3,4,0
3195,6/17/2016,klant_4,0,0
3196,6/17/2016,klant_5,0,0
3197,6/17/2016,klant_6,0,0
3198,6/18/2016,klant_1,0,37
3199,6/18/2016,klant_2,0,742
3200,6/18/2016,klant_3,0,0
3201,6/18/2016,klant_4,0,0
3202,6/18/2016,klant_5,0,0
3203,6/18/2016,klant_6,0,0
3204,6/19/2016,klant_1,37,8559
3205,6/19/2016,klant_2,742,5152
3206,6/19/2016,klant_3,0,8
3207,6/19/2016,klant_4,0,0
3208,6/19/2016,klant_5,0,0
3209,6/19/2016,klant_6,0,0
3210,6/20/2016,klant_1,8559,6515
3211,6/20/2016,klant_2,5152,2644
3212,6/20/2016,klant_3,8,3
3213,6/20/2016,klant_4,0,0
3214,6/20/2016,klant_5,0,0
3215,6/20/2016,klant_6,0,0
3216,6/21/2016,klant_1,6515,7141
3217,6/21/2016,klant_2,2644,2012
3218,6/21/2016,klant_3,3,4
3219,6/21/2016,klant_4,0,0
3220,6/21/2016,klant_5,0,0
3221,6/21/2016,klant_6,0,0
3222,6/22/2016,klant_1,7141,7243
3223,6/22/2016,klant_2,2012,1837
3224,6/22/2016,klant_3,4,0
3225,6/22/2016,klant_4,0,0
3226,6/22/2016,klant_5,0,0
3227,6/22/2016,klant_6,0,0
3228,6/23/2016,klant_1,7243,5945
3229,6/23/2016,klant_2,1837,2933
3230,6/23/2016,klant_3,0,4
3231,6/23/2016,klant_4,0,0
3232,6/23/2016,klant_5,0,0
3233,6/23/2016,klant_6,0,0
3234,6/24/2016,klant_1,5945,0
3235,6/24/2016,klant_2,2933,0
3236,6/24/2016,klant_3,4,0
3237,6/24/2016,klant_4,0,0
3238,6/24/2016,klant_5,0,0
3239,6/24/2016,klant_6,0,0
3240,6/25/2016,klant_1,0,30
3241,6/25/2016,klant_2,0,385
3242,6/25/2016,klant_3,0,0
3243,6/25/2016,klant_4,0,0
3244,6/25/2016,klant_5,0,0
3245,6/25/2016,klant_6,0,0
3246,6/26/2016,klant_1,30,8630
3247,6/26/2016,klant_2,385,4650
3248,6/26/2016,klant_3,0,11
3249,6/26/2016,klant_4,0,0
3250,6/26/2016,klant_5,0,0
3251,6/26/2016,klant_6,0,0
3252,6/27/2016,klant_1,8630,8333
3253,6/27/2016,klant_2,4650,3272
3254,6/27/2016,klant_3,11,4
3255,6/27/2016,klant_4,0,0
3256,6/27/2016,klant_5,0,0
3257,6/27/2016,klant_6,0,0
3258,6/28/2016,klant_1,8333,7127
3259,6/28/2016,klant_2,3272,2072
3260,6/28/2016,klant_3,4,2
3261,6/28/2016,klant_4,0,0
3262,6/28/2016,klant_5,0,0
3263,6/28/2016,klant_6,0,0
3264,6/29/2016,klant_1,7127,6200
3265,6/29/2016,klant_2,2072,2222
3266,6/29/2016,klant_3,2,6
3267,6/29/2016,klant_4,0,0
3268,6/29/2016,klant_5,0,0
3269,6/29/2016,klant_6,0,0
3270,6/30/2016,klant_1,6200,5807
3271,6/30/2016,klant_2,2222,1441
3272,6/30/2016,klant_3,6,4
3273,6/30/2016,klant_4,0,0
3274,6/30/2016,klant_5,0,0
3275,6/30/2016,klant_6,0,0
3276,7/1/2016,klant_1,5807,0
3277,7/1/2016,klant_2,1441,0
3278,7/1/2016,klant_3,4,0
3279,7/1/2016,klant_4,0,0
3280,7/1/2016,klant_5,0,0
3281,7/1/2016,klant_6,0,0
3282,7/2/2016,klant_1,0,69
3283,7/2/2016,klant_2,0,616
3284,7/2/2016,klant_3,0,0
3285,7/2/2016,klant_4,0,0
3286,7/2/2016,klant_5,0,0
3287,7/2/2016,klant_6,0,0
3288,7/3/2016,klant_1,69,7188
3289,7/3/2016,klant_2,616,6391
3290,7/3/2016,klant_3,0,6
3291,7/3/2016,klant_4,0,0
3292,7/3/2016,klant_5,0,0
3293,7/3/2016,klant_6,0,0
3294,7/4/2016,klant_1,7188,7107
3295,7/4/2016,klant_2,6391,2600
3296,7/4/2016,klant_3,6,6
3297,7/4/2016,klant_4,0,0
3298,7/4/2016,klant_5,0,0
3299,7/4/2016,klant_6,0,0
3300,7/5/2016,klant_1,7107,6665
3301,7/5/2016,klant_2,2600,1239
3302,7/5/2016,klant_3,6,4
3303,7/5/2016,klant_4,0,0
3304,7/5/2016,klant_5,0,0
3305,7/5/2016,klant_6,0,0
3306,7/6/2016,klant_1,6665,5838
3307,7/6/2016,klant_2,1239,1463
3308,7/6/2016,klant_3,4,4
3309,7/6/2016,klant_4,0,0
3310,7/6/2016,klant_5,0,0
3311,7/6/2016,klant_6,0,0
3312,7/7/2016,klant_1,5838,5475
3313,7/7/2016,klant_2,1463,2508
3314,7/7/2016,klant_3,4,4
3315,7/7/2016,klant_4,0,0
3316,7/7/2016,klant_5,0,0
3317,7/7/2016,klant_6,0,0
3318,7/8/2016,klant_1,5475,0
3319,7/8/2016,klant_2,2508,0
3320,7/8/2016,klant_3,4,0
3321,7/8/2016,klant_4,0,0
3322,7/8/2016,klant_5,0,0
3323,7/8/2016,klant_6,0,0
3324,7/9/2016,klant_1,0,48
3325,7/9/2016,klant_2,0,798
3326,7/9/2016,klant_3,0,0
3327,7/9/2016,klant_4,0,0
3328,7/9/2016,klant_5,0,0
3329,7/9/2016,klant_6,0,0
3330,7/10/2016,klant_1,48,7385
3331,7/10/2016,klant_2,798,3867
3332,7/10/2016,klant_3,0,8
3333,7/10/2016,klant_4,0,0
3334,7/10/2016,klant_5,0,0
3335,7/10/2016,klant_6,0,0
3336,7/11/2016,klant_1,7385,9319
3337,7/11/2016,klant_2,3867,2772
3338,7/11/2016,klant_3,8,3
3339,7/11/2016,klant_4,0,0
3340,7/11/2016,klant_5,0,0
3341,7/11/2016,klant_6,0,0
3342,7/12/2016,klant_1,9319,4836
3343,7/12/2016,klant_2,2772,2389
3344,7/12/2016,klant_3,3,6
3345,7/12/2016,klant_4,0,0
3346,7/12/2016,klant_5,0,0
3347,7/12/2016,klant_6,0,0
3348,7/13/2016,klant_1,4836,5441
3349,7/13/2016,klant_2,2389,2285
3350,7/13/2016,klant_3,6,6
3351,7/13/2016,klant_4,0,0
3352,7/13/2016,klant_5,0,0
3353,7/13/2016,klant_6,0,0
3354,7/14/2016,klant_1,5441,5735
3355,7/14/2016,klant_2,2285,1591
3356,7/14/2016,klant_3,6,6
3357,7/14/2016,klant_4,0,0
3358,7/14/2016,klant_5,0,0
3359,7/14/2016,klant_6,0,0
3360,7/15/2016,klant_1,5735,0
3361,7/15/2016,klant_2,1591,0
3362,7/15/2016,klant_3,6,0
3363,7/15/2016,klant_4,0,0
3364,7/15/2016,klant_5,0,0
3365,7/15/2016,klant_6,0,0
3366,7/16/2016,klant_1,0,64
3367,7/16/2016,klant_2,0,347
3368,7/16/2016,klant_3,0,0
3369,7/16/2016,klant_4,0,0
3370,7/16/2016,klant_5,0,0
3371,7/16/2016,klant_6,0,0
3372,7/17/2016,klant_1,64,7331
3373,7/17/2016,klant_2,347,4837
3374,7/17/2016,klant_3,0,4
3375,7/17/2016,klant_4,0,0
3376,7/17/2016,klant_5,0,0
3377,7/17/2016,klant_6,0,0
3378,7/18/2016,klant_1,7331,5697
3379,7/18/2016,klant_2,4837,2408
3380,7/18/2016,klant_3,4,5
3381,7/18/2016,klant_4,0,0
3382,7/18/2016,klant_5,0,0
3383,7/18/2016,klant_6,0,0
3384,7/19/2016,klant_1,5697,4779
3385,7/19/2016,klant_2,2408,1546
3386,7/19/2016,klant_3,5,2
3387,7/19/2016,klant_4,0,0
3388,7/19/2016,klant_5,0,0
3389,7/19/2016,klant_6,0,0
3390,7/20/2016,klant_1,4779,5515
3391,7/20/2016,klant_2,1546,2176
3392,7/20/2016,klant_3,2,0
3393,7/20/2016,klant_4,0,0
3394,7/20/2016,klant_5,0,0
3395,7/20/2016,klant_6,0,0
3396,7/21/2016,klant_1,5515,6393
3397,7/21/2016,klant_2,2176,1279
3398,7/21/2016,klant_3,0,1
3399,7/21/2016,klant_4,0,0
3400,7/21/2016,klant_5,0,0
3401,7/21/2016,klant_6,0,0
3402,7/22/2016,klant_1,6393,0
3403,7/22/2016,klant_2,1279,0
3404,7/22/2016,klant_3,1,0
3405,7/22/2016,klant_4,0,0
3406,7/22/2016,klant_5,0,0
3407,7/22/2016,klant_6,0,0
3408,7/23/2016,klant_1,0,60
3409,7/23/2016,klant_2,0,198
3410,7/23/2016,klant_3,0,0
3411,7/23/2016,klant_4,0,0
3412,7/23/2016,klant_5,0,0
3413,7/23/2016,klant_6,0,0
3414,7/24/2016,klant_1,60,7223
3415,7/24/2016,klant_2,198,4348
3416,7/24/2016,klant_3,0,6
3417,7/24/2016,klant_4,0,0
3418,7/24/2016,klant_5,0,0
3419,7/24/2016,klant_6,0,0
3420,7/25/2016,klant_1,7223,6122
3421,7/25/2016,klant_2,4348,2371
3422,7/25/2016,klant_3,6,4
3423,7/25/2016,klant_4,0,0
3424,7/25/2016,klant_5,0,0
3425,7/25/2016,klant_6,0,0
3426,7/26/2016,klant_1,6122,6011
3427,7/26/2016,klant_2,2371,2153
3428,7/26/2016,klant_3,4,4
3429,7/26/2016,klant_4,0,0
3430,7/26/2016,klant_5,0,0
3431,7/26/2016,klant_6,0,0
3432,7/27/2016,klant_1,6011,5673
3433,7/27/2016,klant_2,2153,1728
3434,7/27/2016,klant_3,4,4
3435,7/27/2016,klant_4,0,0
3436,7/27/2016,klant_5,0,0
3437,7/27/2016,klant_6,0,0
3438,7/28/2016,klant_1,5673,5353
3439,7/28/2016,klant_2,1728,1885
3440,7/28/2016,klant_3,4,5
3441,7/28/2016,klant_4,0,0
3442,7/28/2016,klant_5,0,0
3443,7/28/2016,klant_6,0,0
3444,7/29/2016,klant_1,5353,0
3445,7/29/2016,klant_2,1885,0
3446,7/29/2016,klant_3,5,0
3447,7/29/2016,klant_4,0,0
3448,7/29/2016,klant_5,0,0
3449,7/29/2016,klant_6,0,0
3450,7/30/2016,klant_1,0,50
3451,7/30/2016,klant_2,0,446
3452,7/30/2016,klant_3,0,0
3453,7/30/2016,klant_4,0,0
3454,7/30/2016,klant_5,0,0
3455,7/30/2016,klant_6,0,0
3456,7/31/2016,klant_1,50,6102
3457,7/31/2016,klant_2,446,4518
3458,7/31/2016,klant_3,0,0
3459,7/31/2016,klant_4,0,0
3460,7/31/2016,klant_5,0,0
3461,7/31/2016,klant_6,0,0
3462,8/1/2016,klant_1,6102,7993
3463,8/1/2016,klant_2,4518,1728
3464,8/1/2016,klant_3,0,0
3465,8/1/2016,klant_4,0,0
3466,8/1/2016,klant_5,0,0
3467,8/1/2016,klant_6,0,0
3468,8/2/2016,klant_1,7993,5300
3469,8/2/2016,klant_2,1728,1928
3470,8/2/2016,klant_3,0,0
3471,8/2/2016,klant_4,0,0
3472,8/2/2016,klant_5,0,0
3473,8/2/2016,klant_6,0,0
3474,8/3/2016,klant_1,5300,5725
3475,8/3/2016,klant_2,1928,2072
3476,8/3/2016,klant_3,0,0
3477,8/3/2016,klant_4,0,0
3478,8/3/2016,klant_5,0,0
3479,8/3/2016,klant_6,0,0
3480,8/4/2016,klant_1,5725,5117
3481,8/4/2016,klant_2,2072,2931
3482,8/4/2016,klant_3,0,0
3483,8/4/2016,klant_4,0,0
3484,8/4/2016,klant_5,0,0
3485,8/4/2016,klant_6,0,0
3486,8/5/2016,klant_1,5117,0
3487,8/5/2016,klant_2,2931,0
3488,8/5/2016,klant_3,0,0
3489,8/5/2016,klant_4,0,0
3490,8/5/2016,klant_5,0,0
3491,8/5/2016,klant_6,0,0
3492,8/6/2016,klant_1,0,50
3493,8/6/2016,klant_2,0,98
3494,8/6/2016,klant_3,0,0
3495,8/6/2016,klant_4,0,0
3496,8/6/2016,klant_5,0,0
3497,8/6/2016,klant_6,0,0
3498,8/7/2016,klant_1,50,7150
3499,8/7/2016,klant_2,98,4364
3500,8/7/2016,klant_3,0,0
3501,8/7/2016,klant_4,0,0
3502,8/7/2016,klant_5,0,0
3503,8/7/2016,klant_6,0,0
3504,8/8/2016,klant_1,7150,6337
3505,8/8/2016,klant_2,4364,2068
3506,8/8/2016,klant_3,0,0
3507,8/8/2016,klant_4,0,0
3508,8/8/2016,klant_5,0,0
3509,8/8/2016,klant_6,0,0
3510,8/9/2016,klant_1,6337,6176
3511,8/9/2016,klant_2,2068,1531
3512,8/9/2016,klant_3,0,0
3513,8/9/2016,klant_4,0,0
3514,8/9/2016,klant_5,0,0
3515,8/9/2016,klant_6,0,0
3516,8/10/2016,klant_1,6176,5842
3517,8/10/2016,klant_2,1531,2042
3518,8/10/2016,klant_3,0,0
3519,8/10/2016,klant_4,0,0
3520,8/10/2016,klant_5,0,0
3521,8/10/2016,klant_6,0,0
3522,8/11/2016,klant_1,5842,5019
3523,8/11/2016,klant_2,2042,1727
3524,8/11/2016,klant_3,0,0
3525,8/11/2016,klant_4,0,0
3526,8/11/2016,klant_5,0,73
3527,8/11/2016,klant_6,0,0
3528,8/12/2016,klant_1,5019,0
3529,8/12/2016,klant_2,1727,0
3530,8/12/2016,klant_3,0,0
3531,8/12/2016,klant_4,0,0
3532,8/12/2016,klant_5,73,0
3533,8/12/2016,klant_6,0,0
3534,8/13/2016,klant_1,0,54
3535,8/13/2016,klant_2,0,11
3536,8/13/2016,klant_3,0,0
3537,8/13/2016,klant_4,0,0
3538,8/13/2016,klant_5,0,97
3539,8/13/2016,klant_6,0,0
3540,8/14/2016,klant_1,54,6517
3541,8/14/2016,klant_2,11,4766
3542,8/14/2016,klant_3,0,0
3543,8/14/2016,klant_4,0,0
3544,8/14/2016,klant_5,97,1186
3545,8/14/2016,klant_6,0,0
3546,8/15/2016,klant_1,6517,5194
3547,8/15/2016,klant_2,4766,1799
3548,8/15/2016,klant_3,0,0
3549,8/15/2016,klant_4,0,0
3550,8/15/2016,klant_5,1186,5177
3551,8/15/2016,klant_6,0,0
3552,8/16/2016,klant_1,5194,5759
3553,8/16/2016,klant_2,1799,1783
3554,8/16/2016,klant_3,0,0
3555,8/16/2016,klant_4,0,0
3556,8/16/2016,klant_5,5177,3511
3557,8/16/2016,klant_6,0,0
3558,8/17/2016,klant_1,5759,4486
3559,8/17/2016,klant_2,1783,2041
3560,8/17/2016,klant_3,0,0
3561,8/17/2016,klant_4,0,0
3562,8/17/2016,klant_5,3511,1783
3563,8/17/2016,klant_6,0,0
3564,8/18/2016,klant_1,4486,4470
3565,8/18/2016,klant_2,2041,1508
3566,8/18/2016,klant_3,0,0
3567,8/18/2016,klant_4,0,0
3568,8/18/2016,klant_5,1783,5291
3569,8/18/2016,klant_6,0,0
3570,8/19/2016,klant_1,4470,0
3571,8/19/2016,klant_2,1508,0
3572,8/19/2016,klant_3,0,0
3573,8/19/2016,klant_4,0,0
3574,8/19/2016,klant_5,5291,0
3575,8/19/2016,klant_6,0,0
3576,8/20/2016,klant_1,0,50
3577,8/20/2016,klant_2,0,13
3578,8/20/2016,klant_3,0,0
3579,8/20/2016,klant_4,0,0
3580,8/20/2016,klant_5,0,5940
3581,8/20/2016,klant_6,0,0
3582,8/21/2016,klant_1,50,7205
3583,8/21/2016,klant_2,13,4580
3584,8/21/2016,klant_3,0,3
3585,8/21/2016,klant_4,0,0
3586,8/21/2016,klant_5,5940,1826
3587,8/21/2016,klant_6,0,0
3588,8/22/2016,klant_1,7205,6786
3589,8/22/2016,klant_2,4580,2136
3590,8/22/2016,klant_3,3,4
3591,8/22/2016,klant_4,0,0
3592,8/22/2016,klant_5,1826,8585
3593,8/22/2016,klant_6,0,0
3594,8/23/2016,klant_1,6786,5387
3595,8/23/2016,klant_2,2136,1676
3596,8/23/2016,klant_3,4,9
3597,8/23/2016,klant_4,0,0
3598,8/23/2016,klant_5,8585,3209
3599,8/23/2016,klant_6,0,0
3600,8/24/2016,klant_1,5387,5336
3601,8/24/2016,klant_2,1676,2166
3602,8/24/2016,klant_3,9,2
3603,8/24/2016,klant_4,0,0
3604,8/24/2016,klant_5,3209,5499
3605,8/24/2016,klant_6,0,0
3606,8/25/2016,klant_1,5336,4521
3607,8/25/2016,klant_2,2166,2224
3608,8/25/2016,klant_3,2,4
3609,8/25/2016,klant_4,0,0
3610,8/25/2016,klant_5,5499,3932
3611,8/25/2016,klant_6,0,0
3612,8/26/2016,klant_1,4521,0
3613,8/26/2016,klant_2,2224,0
3614,8/26/2016,klant_3,4,0
3615,8/26/2016,klant_4,0,0
3616,8/26/2016,klant_5,3932,0
3617,8/26/2016,klant_6,0,0
3618,8/27/2016,klant_1,0,58
3619,8/27/2016,klant_2,0,11
3620,8/27/2016,klant_3,0,0
3621,8/27/2016,klant_4,0,0
3622,8/27/2016,klant_5,0,3222
3623,8/27/2016,klant_6,0,0
3624,8/28/2016,klant_1,58,6074
3625,8/28/2016,klant_2,11,5620
3626,8/28/2016,klant_3,0,7
3627,8/28/2016,klant_4,0,0
3628,8/28/2016,klant_5,3222,3599
3629,8/28/2016,klant_6,0,0
3630,8/29/2016,klant_1,6074,7748
3631,8/29/2016,klant_2,5620,1598
3632,8/29/2016,klant_3,7,4
3633,8/29/2016,klant_4,0,0
3634,8/29/2016,klant_5,3599,5130
3635,8/29/2016,klant_6,0,0
3636,8/30/2016,klant_1,7748,6823
3637,8/30/2016,klant_2,1598,1605
3638,8/30/2016,klant_3,4,2
3639,8/30/2016,klant_4,0,0
3640,8/30/2016,klant_5,5130,2596
3641,8/30/2016,klant_6,0,0
3642,8/31/2016,klant_1,6823,3464
3643,8/31/2016,klant_2,1605,1475
3644,8/31/2016,klant_3,2,2
3645,8/31/2016,klant_4,0,0
3646,8/31/2016,klant_5,2596,4838
3647,8/31/2016,klant_6,0,0
3648,9/1/2016,klant_1,3464,6051
3649,9/1/2016,klant_2,1475,2809
3650,9/1/2016,klant_3,2,1
3651,9/1/2016,klant_4,0,0
3652,9/1/2016,klant_5,4838,3170
3653,9/1/2016,klant_6,0,0
3654,9/2/2016,klant_1,6051,0
3655,9/2/2016,klant_2,2809,0
3656,9/2/2016,klant_3,1,0
3657,9/2/2016,klant_4,0,0
3658,9/2/2016,klant_5,3170,1
3659,9/2/2016,klant_6,0,0
3660,9/3/2016,klant_1,0,107
3661,9/3/2016,klant_2,0,310
3662,9/3/2016,klant_3,0,0
3663,9/3/2016,klant_4,0,0
3664,9/3/2016,klant_5,1,4447
3665,9/3/2016,klant_6,0,0
3666,9/4/2016,klant_1,107,7676
3667,9/4/2016,klant_2,310,4191
3668,9/4/2016,klant_3,0,6
3669,9/4/2016,klant_4,0,0
3670,9/4/2016,klant_5,4447,7581
3671,9/4/2016,klant_6,0,0
3672,9/5/2016,klant_1,7676,8187
3673,9/5/2016,klant_2,4191,2551
3674,9/5/2016,klant_3,6,2
3675,9/5/2016,klant_4,0,0
3676,9/5/2016,klant_5,7581,3957
3677,9/5/2016,klant_6,0,0
3678,9/6/2016,klant_1,8187,5609
3679,9/6/2016,klant_2,2551,1870
3680,9/6/2016,klant_3,2,2
3681,9/6/2016,klant_4,0,0
3682,9/6/2016,klant_5,3957,6458
3683,9/6/2016,klant_6,0,0
3684,9/7/2016,klant_1,5609,6787
3685,9/7/2016,klant_2,1870,1797
3686,9/7/2016,klant_3,2,2
3687,9/7/2016,klant_4,0,0
3688,9/7/2016,klant_5,6458,3809
3689,9/7/2016,klant_6,0,0
3690,9/8/2016,klant_1,6787,6015
3691,9/8/2016,klant_2,1797,2001
3692,9/8/2016,klant_3,2,0
3693,9/8/2016,klant_4,0,0
3694,9/8/2016,klant_5,3809,3226
3695,9/8/2016,klant_6,0,0
3696,9/9/2016,klant_1,6015,13
3697,9/9/2016,klant_2,2001,0
3698,9/9/2016,klant_3,0,0
3699,9/9/2016,klant_4,0,0
3700,9/9/2016,klant_5,3226,0
